F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002312.wav	4.656	người ngoài nhìn đã thấy chết lặng nói chi đến chính những gia chủ nghèo
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011966.wav	3.76898	đội hình xuất phát dự kiến của việt nam
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008702.wav	2.47298	tôi có thể mua kem đánh răng ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003248.wav	2.49698	mà lại đứng bên ngoài cộng đồng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005054.wav	2.01698	chiếc áo này có dễ giặt không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008744.wav	3.024	tôi đang tìm áo sơ mi của anh ấy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008134.wav	3.79298	xin lỗi anh có thể kiểm tra áp suất lốp xe không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011909.wav	3.00098	do không được duy tu đúng chuẩn mực
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011596.wav	4.584	không bàn thắng không ý tưởng anh đá như đi lạc đội hình
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008956.wav	4.056	vừa giúp con tự lập vừa thêm thời gian cho chính mình
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007283.wav	1.82498	buổi tiệc của bạn như thế nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002769.wav	1.65698	cô ấy phải đi bây giờ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001580.wav	1.92098	tắt đèn ban công tầng bốn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002368.wav	2.13698	giảm nhiệt độ xuống hai bảy độ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013353.wav	4.00898	trả tiền cao cho dịch vụ kém
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005781.wav	2.20898	mười một mười hai mười ba
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008082.wav	3.096	nhưng bảo rằng quay lại với nhau thì thật khó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003172.wav	1.96898	ai đó đã lấy ví của tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007384.wav	1.41698	nhiều ngôi nhà
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010128.wav	3.0	tôi thấy khó chịu làm ơn cho khăn mặt uớt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005848.wav	3.67298	để tôi có cái mà mân mê mỗi khi phải dự họp
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008140.wav	3.336	tuy nhiên tôi tin vào sức mạnh chúng tôi đang có
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013089.wav	1.48898	vui lòng cho tôi thực đơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004015.wav	3.72098	giới hạn kích thước và trọng lượng để gởi một gói hàng là bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011158.wav	4.176	chồng tôi là một người rất yêu thương chiều chuộng và quan tâm đến tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009674.wav	3.57698	chín mươi chín đô la trong một phần của năm đô la
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008317.wav	3.38498	có nhiều người tôi còn nhớ được cả tên
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005448.wav	3.33698	những người ích kỷ thường thấy khó có bạn thân
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002794.wav	3.072	tuy nhiên tình huống này được đánh giá là
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004619.wav	3.04054	vâng đây là món đặc biệt của đầu bếp hôm nay
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003261.wav	3.52898	nếu kể tới những thứ nước chấm khác nữa
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003834.wav	4.104	tôi vẫn đi diễn nhưng không diễn nhiều mà hạn chế hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012237.wav	2.08898	xin lỗi tôi đang tìm quần áo thể thao
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005434.wav	3.936	tuy nhiên thực tế tình hình diễn ra ngược lại
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007821.wav	3.24098	họ rất phấn khởi vì sức mua tăng lên rõ rệt
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_007579.wav	4.464	hết sức đơn giản nhanh nhạy và lại vô cùng hiệu quả
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004503.wav	3.69698	tôi bơi và đến phòng tập thể dục một lần trong một tuần
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011913.wav	2.35298	lịch trình chuyến đi ngày mai thì sao
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009946.wav	3.144	các khiếm khuyết như nếp nhăn sẹo sẽ mờ đi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001977.wav	2.20898	phòng ăn đóng cửa lúc chín giờ tối
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006043.wav	1.68098	ở đây có hai tao
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009345.wav	2.47298	một kế hoạch không phải là một giấc mơ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011575.wav	1.65698	phòng giá bao nhiêu một ngày
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010002.wav	3.096	theo đó có thể nước nóng là do nhân tạo
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004114.wav	1.27298	chụp hình có được không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000964.wav	3.624	quan trọng chúng ta phải tin vào truyền thống dân tộc
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007025.wav	1.29698	tôi không muốn nó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005866.wav	3.19298	mẹ tôi cũng sống an nhàn bên con cháu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012047.wav	3.07298	khủng hoảng thừa có thể tái diễn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003751.wav	2.20898	không chỉ một hóa đơn phòng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010513.wav	1.80098	hành khách uống rượu ẩu đả trên máy bay
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008914.wav	4.512	hồi đó kỹ thuật bóc tách u nang chưa được phổ biến rộng rãi như bây giờ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010478.wav	4.51298	ông đã chọn các cô gái đẹp nhất từ khán giả
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008323.wav	2.59298	có lúc chúng ta cũng giống như thế
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011219.wav	4.584	đánh bạc quen tay ông mỹ tới các sòng bạc lớn để chơi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004568.wav	4.29698	vui lòng kết nối từ mạng pstn đến mạng pstn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001144.wav	4.46498	cậu không muốn lại phải bước vào cuộc đời của người thợ nhọc nhằn với mức lương rất thấp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007195.wav	2.40098	tôi thích dành thời gian của bạn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000907.wav	4.296	như vậy xã hội đã xuất hiện chuyện này từ lâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005090.wav	1.32098	tôi là người anh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003188.wav	2.52098	vâng đúng như vậy tôi mệt
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002304.wav	4.248	do vậy thời gian tới giá tiêu trong nước sẽ tiếp tục tăng lên
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003872.wav	4.464	nhiều người dân các xã tân tiến tân phú tân lập
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010276.wav	3.912	bàn không thuốc và cạnh cửa sổ nếu có thể
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003096.wav	3.00098	vâng họ học tập trước chuyến tham quan và sau đó viết bản tường trình
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009934.wav	3.696	và thật không ngờ châu đã đoạt huy chương vàng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008539.wav	4.58498	đánh thuốc mê người yêu để cướp tài sản
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011482.wav	3.696	sinh đứa con đầu bà đặt tên là nguyễn đình kiên
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008727.wav	1.99298	bất cứ khi nào cũng tốt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006160.wav	1.70498	anh muốn ở bao nhiêu đêm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013685.wav	2.71298	đây là cỡ duy nhất anh có hả
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013424.wav	2.08036	một người trực tầng sẽ dẫn các anh lên
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013763.wav	2.35298	tôi đang tìm một món
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010830.wav	2.736	tuy nhiên không nên cho trẻ hoạt động gắng sức
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008977.wav	3.624	tôi đã khóc tại sao lại lôi tôi vào chuyện này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000479.wav	2.54498	đạo chích người nước ngoài tái xuất
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012664.wav	2.68898	chả biết nên tiêu tiền này vào việc gì
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010966.wav	2.784	một cách tự nhiên bạn sẽ cảm thấy lo lắng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008250.wav	2.04098	tôi muốn có một ít tiền lẻ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006354.wav	2.904	tôi có thể gửi túi hành lý của tôi được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006040.wav	3.38498	vấn đề nảy sinh từ cái câu hỏi dinh cu ấy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009302.wav	4.15298	là làm sao hình dung được mọi ngóc ngách luật lệ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003091.wav	3.96	với tôi lan trinh là một cô gái thông minh hát hay và xinh đẹp
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003394.wav	4.368	hỏi nhà ở đâu bé quyên lắc đầu không nhớ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003788.wav	3.62498	sau này em tôi chắc chắn sẽ có một tương lai xán lạn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003046.wav	2.01698	hệ thống châu âu được đưa vào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001348.wav	2.80898	tôi là một con người tròn trịa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002422.wav	2.92898	chi phí gửi gói này bằng đường hàng không là bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011336.wav	3.984	tôi cũng chỉ biết động viên an ủi chứ cũng chẳng biết làm gì
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010238.wav	3.6	chủ trương di dời là đúng phù hợp với quy hoạch
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010638.wav	2.83298	có mâu thuẫn lớn giữ chủ lao động và công nhân
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010247.wav	2.29793	tôi không ăn được thức ăn nhiều mỡ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006125.wav	2.496	có thuốc lá hay quà tặng gì không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009516.wav	4.656	rõ ràng cơ sở vật chất điều kiện của chúng ta chỉ có vậy thôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004181.wav	1.15298	tôi giữ nó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010661.wav	2.35298	xe mỹ từng là biểu tượng giàu sang
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000474.wav	2.76098	quán cà phê anh em mở làm phở ngon cực kỳ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002331.wav	4.248	tôi có thể có một tờ giấy dùng để sao chép không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002784.wav	4.48898	tiếp viên nữ bị tạm giữ ảnh anh tuấn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001156.wav	4.104	vấn đề này trong xã hội hiện đại cũng có
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013945.wav	1.17698	tàu đi ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011197.wav	3.624	ai cũng muốn có gia đình hạnh phúc yên ấm ổn định
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009581.wav	4.584	anh có khoá báo động loại du lịch nào không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013891.wav	2.56898	loại hai chỉ có bảy ngàn đồng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003067.wav	4.08	bộ phim gần đây nhất và được nhiều người ưa chuộng nhất là bộ phim nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012556.wav	1.29698	cô ấy say khướt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011861.wav	2.88098	và đều đặn phát sóng giờ này hằng tuần
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012592.wav	3.69698	bạn chỉ cần vận động nhẹ đủ để nới lỏng cơ bắp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013261.wav	3.88898	họ không cho phép anh vào nhà
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004171.wav	3.98498	những con tàu hướng về eo biển anh bắt đầu quay lại
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008819.wav	2.976	sau hơn một năm tìm hiểu họ cưới nhau
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006965.wav	2.08898	anh và em có duyên chín kiếp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001974.wav	2.37698	làm ơn tạo mẫu tóc cho tôi để đi bữa tiệc
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005050.wav	1.82498	vui lòng cho chìa khóa phòng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002407.wav	3.792	tuy nhiên chân dài hơi gầy khi diện bộ đầm này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011415.wav	3.93698	đây là giờ làm việc của chúng tôi nó mất khoảng ba mươi đến bốn mươi phút thưa ông
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000394.wav	1.63298	cách tốt nhất là bằng xe buýt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004003.wav	3.98498	vành đai sao thổ biến đổi theo mùa
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011649.wav	4.704	chậm nhất trong vài tháng tới các mũi khoan thăm dò sẽ bắt đầu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010793.wav	3.62498	cũng sẽ buộc hạ viện phải xem xét lại dự luật này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012084.wav	2.85698	sản phẩm có hương thơm gây dị ứng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006045.wav	4.15298	tiêu điểm có tối ở mắt phải của quí vị không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009994.wav	3.96	tôi có hai nghìn đô la cả tiền mặt và séc du lịch
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007139.wav	3.04898	lại càng làm cho miền đất hứa bí ẩn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011878.wav	2.56898	nếu bạn giảm giá thêm chút nữa tôi sẽ mua nó
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000718.wav	3.432	và quả thật mọi chuyện đã diễn ra đúng như vậy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004539.wav	1.36898	chính xác anh đang ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001262.wav	1.96898	ti vi giảm âm lượng về sáu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006956.wav	2.92898	cơm căng tin ăn dở mà còn mất vệ sinh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009753.wav	1.22498	có
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004686.wav	3.12098	anh hùng xạ điêu xưng hô quá
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009792.wav	2.92898	tôi chắc chắn là tối nay trời sẽ mưa
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003868.wav	3.264	nhưng đây là vấn đề khó làm vì còn quá mới
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001834.wav	4.104	bệnh nhân được nhanh chóng cấp cứu kịp thời nhưng không cứu được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005086.wav	1.17698	tôi không muốn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011767.wav	3.936	dọc quãng đường giải cứu nạn nhân tuấn liên tục hỏi chuyện
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003308.wav	4.82498	tôi sẽ biết nó nếu tôi tìm thấy nó trong cuốn sách
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012270.wav	1.89698	anh còn vé cho hôm nay không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006665.wav	4.704	có thể nào ở lại trong phòng tôi cho đến hai giờ trưa không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010849.wav	3.264	chúng ta phải thắt chặt chiếc đai an toàn như thế nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002687.wav	2.83298	dừng việc cho thằng bé bú mẹ có tốt hơn không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005833.wav	3.744	anh có thể đặt hàng nó cho tôi được không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004362.wav	2.76098	còn có khái niệm rõ ràng về số lượng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007184.wav	3.86498	ồ vậy thì chúng ta có thể trả tiền ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000947.wav	3.69698	để hoàn thiện hơn hoặc thay đổi khi cần thiết
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009596.wav	2.37698	tên của dụng cụ anh đang dùng là gì
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012910.wav	2.18498	tôi không thể trả hơn mười đô la
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003971.wav	3.91298	chi phí cho tất cả trang thiết bị là bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008663.wav	2.47298	đây là biên nhận giao hành lý
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002242.wav	4.63298	để rồi chúng ta khao khát mãi trong vòng luân hồi nhân gian
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004628.wav	1.58498	anh là đầu bếp giỏi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008503.wav	3.67298	đó là những người chết khi chưa tới số
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008785.wav	2.18498	anh có thấy áo khoác màu nâu gần đây không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001815.wav	1.96898	đúng vậy vài lần một tháng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001222.wav	2.92898	tôi vẫn chưa hết choáng ngợp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003607.wav	3.28898	anh có thể chải tóc theo kiểu tự nhiên không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000055.wav	4.03298	bạn có muốn tôi dịch cái này cho bạn không tôi nói tiếng nhật
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002109.wav	3.88898	em đã chứng tỏ rằng cái gì thợ mộc làm được thì ca sĩ cũng làm được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002497.wav	2.37698	trước khủng hoảng tài chính toàn cầu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008086.wav	4.51298	chính xác thì quí vị bị bỏng như thế nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010108.wav	2.73698	hai mươi sáu hai mươi bảy
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004366.wav	4.824	và ngay trong lần đầu xuất hiện ngôi sao nhí giành được thành công vang dội
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008946.wav	3.50498	trung quốc trừng phạt nạn sản xuất phân bón giả
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006260.wav	2.56898	việc làm đó bị nhiều người cự nự
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001859.wav	3.336	còn ở hàng hậu vệ là long giang anh tuấn
